sourceName,sourceVersion,productType,device,startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,totalSwimmingStrokeCount,totalFlightsClimbed,HKAverageMETs,HKIndoorWorkout,HKTimeZone,HKWeatherTemperature,HKWeatherHumidity,HKElevationAscended,HKSwimmingLocationType,HKLapLength,date,year,day,EnergyBurnedperMinute,month,durationInMinutes,ts,endts
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x28310c960>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-06-24 11:35:17 +0000,2024-06-24 12:10:53 +0000,Badminton,1926.3599730730057,sec,147.39 kcal,688.529 m,,,6.77395 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-06-24,2024,Monday,4.590730768711238,6,32.10599955121676,11:35:17,12:10:53
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-30 22:55:17 +0000,2023-08-30 23:23:53 +0000,StairClimbing,1715.9529429674149,sec,226.87 kcal,,,,11.0814 kcal/hr·kg,0.0,Asia/Seoul,69.674 degF,9200 %,,,,2023-08-30,2023,Wednesday,7.9327350180479215,8,28.59921571612358,22:55:17,23:23:53
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-02-11 09:02:54 +0000,2024-02-11 09:34:15 +0000,StairClimbing,1880.9090589284897,sec,235.224 kcal,,,,10.5198 kcal/hr·kg,0.0,Asia/Seoul,38.12 degF,6900 %,,,,2024-02-11,2024,Sunday,7.503520668904694,2,31.348484315474828,09:02:54,09:34:15
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-02-17 10:20:38 +0000,2024-02-17 10:52:16 +0000,StairClimbing,1897.9095948934555,sec,222.681 kcal,,,,9.94802 kcal/hr·kg,0.0,Asia/Seoul,43.394 degF,6900 %,,,,2024-02-17,2024,Saturday,7.039776834444029,2,31.631826581557593,10:20:38,10:52:16
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-07 12:18:49 +0000,2024-03-07 12:46:16 +0000,StairClimbing,1647.6778330802915,sec,191.247 kcal,,,,9.86503 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-07,2024,Thursday,6.964237649873652,3,27.46129721800486,12:18:49,12:46:16
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-12 21:39:58 +0000,2024-03-12 22:07:42 +0000,StairClimbing,1664.2377699613571,sec,194.097 kcal,,,,9.94168 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-12,2024,Tuesday,6.997689999711046,3,27.73729616602262,21:39:58,22:07:42
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-17 06:42:23 +0000,2024-03-17 07:11:41 +0000,StairClimbing,1757.917809009552,sec,227.493 kcal,,,,10.8563 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-17,2024,Sunday,7.764629227853639,3,29.2986301501592,06:42:23,07:11:41
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-20 22:43:08 +0000,2024-03-20 23:07:21 +0000,StairClimbing,1452.3953490257263,sec,187.201 kcal,,,,10.82 kcal/hr·kg,0.0,Asia/Seoul,32.612 degF,7100 %,,,,2024-03-20,2024,Wednesday,7.733472850580607,3,24.206589150428773,22:43:08,23:07:21
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-29 13:21:07 +0000,2024-03-29 13:47:59 +0000,StairClimbing,1611.889433979988,sec,194.996 kcal,,,,10.2371 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-29,2024,Friday,7.258413482562263,3,26.86482389966647,13:21:07,13:47:59
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-04-04 12:57:25 +0000,2024-04-04 13:13:24 +0000,StairClimbing,959.7890490293504,sec,117.418 kcal,,,,10.3588 kcal/hr·kg,0.0,Asia/Seoul,55.778 degF,5700 %,,,,2024-04-04,2024,Thursday,7.340237948249982,4,15.996484150489174,12:57:25,13:13:24
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-04-12 11:35:49 +0000,2024-04-12 11:49:43 +0000,StairClimbing,833.6510729789734,sec,94.6594 kcal,,,,9.71546 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-04-12,2024,Friday,6.812879133837871,4,13.894184549649557,11:35:49,11:49:43
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283184aa0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-04-16 21:31:54 +0000,2024-04-16 21:57:19 +0000,StairClimbing,1525.0212010145187,sec,190.425 kcal,,,,10.5032 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-04-16,2024,Tuesday,7.492026991099665,4,25.417020016908644,21:31:54,21:57:19
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832f40a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-05 13:14:45 +0000,2023-04-05 13:26:19 +0000,Cooldown,694.4166849851608,sec,24.7662 kcal,,,,3.39699 kcal/hr·kg,0.0,Asia/Seoul,49.478 degF,8400 %,,,,2023-04-05,2023,Wednesday,2.1398852189615147,4,11.573611416419347,13:14:45,13:26:19
Heewon의 Apple Watch,9.3,"Watch5,9","<<HKDevice: 0x2832dff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3>",2023-02-08 22:27:37 +0000,2023-02-08 23:01:57 +0000,Tennis,2060.602980017662,sec,91.277 kcal,133.464 m,,,2.07477 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-02-08,2023,Wednesday,2.6577754439397436,2,34.34338300029437,22:27:37,23:01:57
Heewon의 Apple Watch,9.3,"Watch5,9","<<HKDevice: 0x2832dff70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3>",2023-02-12 22:30:55 +0000,2023-02-12 23:03:48 +0000,Tennis,1972.7077770233157,sec,105.579 kcal,216.045 m,,,3.5906 kcal/hr·kg,0.0,Asia/Seoul,35.096 degF,8600 %,,,,2023-02-12,2023,Sunday,3.2111902603023643,2,32.878462950388595,22:30:55,23:03:48
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-15 22:28:56 +0000,2023-02-15 23:03:48 +0000,Tennis,2092.3141570091248,sec,127.386 kcal,367.108 m,,,4.68844 kcal/hr·kg,0.0,Asia/Seoul,33.818 degF,8400 %,,,,2023-02-15,2023,Wednesday,3.6529695956010624,2,34.871902616818744,22:28:56,23:03:48
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-19 22:29:05 +0000,2023-02-19 23:02:36 +0000,Tennis,1879.942045927048,sec,86.9263 kcal,321.462 m,,,3.05487 kcal/hr·kg,0.0,Asia/Seoul,26.186 degF,6400 %,,,,2023-02-19,2023,Sunday,2.7743291402518016,2,31.332367432117465,22:29:05,23:02:36
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-22 22:29:45 +0000,2023-02-22 23:01:40 +0000,Tennis,1915.463670015335,sec,131.536 kcal,327.061 m,,,5.60036 kcal/hr·kg,0.0,Asia/Seoul,25.34 degF,8200 %,,,,2023-02-22,2023,Wednesday,4.120234762759461,2,31.924394500255584,22:29:45,23:01:40
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-26 22:31:49 +0000,2023-02-26 23:02:04 +0000,Tennis,1815.0073940753937,sec,125.133 kcal,370.337 m,,,5.28649 kcal/hr·kg,0.0,Asia/Seoul,24.746 degF,7800 %,,,,2023-02-26,2023,Sunday,4.136611247154029,2,30.250123234589896,22:31:49,23:02:04
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-01 22:31:20 +0000,2023-03-01 23:02:55 +0000,Tennis,1894.3111979961395,sec,123.228 kcal,373.754 m,,,4.94533 kcal/hr·kg,0.0,Asia/Seoul,28.166 degF,5000 %,,,,2023-03-01,2023,Wednesday,3.9030968131430894,3,31.571853299935658,22:31:20,23:02:55
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-12 22:28:33 +0000,2023-03-12 23:01:01 +0000,Tennis,1947.8051099777224,sec,219.032 kcal,517.695 m,,,9.4679 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-03-12,2023,Sunday,6.74704051893072,3,32.46341849962871,22:28:33,23:01:01
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-19 22:29:27 +0000,2023-03-19 23:01:14 +0000,Tennis,1907.1113950014117,sec,204.964 kcal,521.279 m,,,9.21783 kcal/hr·kg,0.0,Asia/Seoul,34.592 degF,8000 %,,,,2023-03-19,2023,Sunday,6.448411997449629,3,31.785189916690193,22:29:27,23:01:14
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-22 22:28:09 +0000,2023-03-22 23:03:33 +0000,Tennis,2124.8213679790497,sec,176.701 kcal,428.074 m,,,6.97592 kcal/hr·kg,0.0,Asia/Seoul,55.364 degF,8400 %,,,,2023-03-22,2023,Wednesday,4.989624144303378,3,35.41368946631749,22:28:09,23:03:33
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-26 22:27:47 +0000,2023-03-26 23:13:07 +0000,Tennis,2720.543524980545,sec,247.631 kcal,1150.5 m,,,7.61009 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-03-26,2023,Sunday,5.46135721173814,3,45.34239208300908,22:27:47,23:13:07
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-30 23:06:55 +0000,2023-03-30 23:34:06 +0000,Tennis,1630.539412021637,sec,145.68 kcal,536.044 m,,,7.60449 kcal/hr·kg,0.0,Asia/Seoul,45.986 degF,5400 %,,,,2023-03-30,2023,Thursday,5.360679990655762,3,27.175656867027282,23:06:55,23:34:06
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-02 23:09:01 +0000,2023-04-02 23:32:07 +0000,Tennis,1386.0779320001602,sec,123.351 kcal,476.434 m,,,7.69267 kcal/hr·kg,0.0,Asia/Seoul,53.42 degF,5200 %,,,,2023-04-02,2023,Sunday,5.339569896564189,4,23.101298866669335,23:09:01,23:32:07
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-06 23:10:39 +0000,2023-04-06 23:32:44 +0000,Tennis,1324.9731290340424,sec,123.266 kcal,499.451 m,,,8.07296 kcal/hr·kg,0.0,Asia/Seoul,44.672 degF,7800 %,,,,2023-04-06,2023,Thursday,5.581969805977836,4,22.082885483900707,23:10:39,23:32:44
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-13 23:00:27 +0000,2023-04-13 23:31:11 +0000,Tennis,1844.285273075104,sec,183.898 kcal,568.606 m,,,8.5208 kcal/hr·kg,0.0,Asia/Seoul,53.366 degF,5600 %,,,,2023-04-13,2023,Thursday,5.982740393302849,4,30.738087884585067,23:00:27,23:31:11
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-16 23:15:17 +0000,2023-04-16 23:35:35 +0000,Tennis,1218.2608790397644,sec,118.36 kcal,389.438 m,,,8.41441 kcal/hr·kg,0.0,Asia/Seoul,48.254 degF,7400 %,,,,2023-04-16,2023,Sunday,5.829293316549322,4,20.304347983996074,23:15:17,23:35:35
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-20 23:08:03 +0000,2023-04-20 23:30:58 +0000,Tennis,1375.2667509317398,sec,149.608 kcal,530.821 m,,,9.30579 kcal/hr·kg,0.0,Asia/Seoul,57.2 degF,6200 %,,,,2023-04-20,2023,Thursday,6.527082832416662,4,22.921112515528996,23:08:03,23:30:58
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-23 23:00:20 +0000,2023-04-23 23:31:23 +0000,Tennis,1863.455393075943,sec,181.63 kcal,731.194 m,,,8.4025 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-04-23,2023,Sunday,5.84816789309422,4,31.05758988459905,23:00:20,23:31:23
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-27 23:00:57 +0000,2023-04-27 23:33:30 +0000,Tennis,1952.175194978714,sec,196.532 kcal,853.727 m,,,8.59221 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-04-27,2023,Thursday,6.0404004877895074,4,32.536253249645235,23:00:57,23:33:30
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-30 22:53:16 +0000,2023-04-30 23:31:06 +0000,Tennis,2269.9319939613342,sec,231.436 kcal,751.691 m,,,8.54495 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-04-30,2023,Sunday,6.117434371135849,4,37.83219989935557,22:53:16,23:31:06
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-07 23:04:10 +0000,2023-05-07 23:41:24 +0000,Tennis,2233.882005929947,sec,153.113 kcal,1256.23 m,,,5.78041 kcal/hr·kg,0.0,Asia/Seoul,51.476 degF,6400 %,,,,2023-05-07,2023,Sunday,4.1124732531141985,5,37.23136676549912,23:04:10,23:41:24
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-11 22:56:08 +0000,2023-05-11 23:28:00 +0000,Tennis,1911.9606570005417,sec,176.021 kcal,636.615 m,,,7.87895 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-05-11,2023,Thursday,5.523785210396726,5,31.866010950009027,22:56:08,23:28:00
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-14 22:57:05 +0000,2023-05-14 23:26:33 +0000,Tennis,1767.5165209770205,sec,203.856 kcal,734.822 m,,,9.76175 kcal/hr·kg,0.0,Asia/Seoul,61.142 degF,5900 %,,,,2023-05-14,2023,Sunday,6.920082417808993,5,29.45860868295034,22:57:05,23:26:33
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-18 23:02:14 +0000,2023-05-18 23:31:19 +0000,Tennis,1744.5632230043411,sec,229.79 kcal,902.372 m,,,10.9745 kcal/hr·kg,0.0,Asia/Seoul,65.714 degF,6400 %,,,,2023-05-18,2023,Thursday,7.903066978711434,5,29.07605371673902,23:02:14,23:31:19
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-21 22:59:45 +0000,2023-05-21 23:29:26 +0000,Tennis,1781.2702149152756,sec,189.64 kcal,638.083 m,,,8.97238 kcal/hr·kg,0.0,Asia/Seoul,60.98 degF,7300 %,,,,2023-05-21,2023,Sunday,6.3878011908155115,5,29.687836915254593,22:59:45,23:29:26
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-06-11 22:56:17 +0000,2023-06-11 23:24:40 +0000,Tennis,1702.2869369983673,sec,189.756 kcal,679.75 m,,,9.46077 kcal/hr·kg,0.0,Asia/Seoul,67.388 degF,8100 %,,,,2023-06-11,2023,Sunday,6.6882731415866585,6,28.371448949972788,22:56:17,23:24:40
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-06-18 23:00:07 +0000,2023-06-18 23:29:37 +0000,Tennis,1770.2926239967346,sec,191.682 kcal,684.716 m,,,9.23342 kcal/hr·kg,0.0,Asia/Seoul,76.262 degF,6600 %,,,,2023-06-18,2023,Sunday,6.4966208660095575,6,29.504877066612245,23:00:07,23:29:37
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-02 23:09:00 +0000,2023-07-02 23:32:26 +0000,Tennis,1405.6588450670242,sec,142.408 kcal,528.197 m,,,8.75368 kcal/hr·kg,0.0,Asia/Seoul,79.124 degF,8000 %,,,,2023-07-02,2023,Sunday,6.078629981937461,7,23.42764741778374,23:09:00,23:32:26
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-09 12:06:44 +0000,2023-07-09 12:33:20 +0000,Tennis,973.8807020187378,sec,77.4236 kcal,699.111 m,,,5.1365 kcal/hr·kg,0.0,Asia/Seoul,77.36 degF,8700 %,,,,2023-07-09,2023,Sunday,4.770005186847434,7,16.23134503364563,12:06:44,12:33:20
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-09 23:03:08 +0000,2023-07-09 23:28:54 +0000,Tennis,1546.112627029419,sec,152.264 kcal,622.156 m,,,8.45702 kcal/hr·kg,0.0,Asia/Seoul,74.03 degF,8900 %,,,,2023-07-09,2023,Sunday,5.908909765230296,7,25.76854378382365,23:03:08,23:28:54
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-16 23:03:20 +0000,2023-07-16 23:32:33 +0000,Tennis,1752.9319640398026,sec,158.726 kcal,716.277 m,,,7.84466 kcal/hr·kg,0.0,Asia/Seoul,75.002 degF,9000 %,,,,2023-07-16,2023,Sunday,5.432931908008585,7,29.21553273399671,23:03:20,23:32:33
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-13 10:08:37 +0000,2023-08-13 10:17:32 +0000,Tennis,534.9803550243378,sec,51.8525 kcal,317.433 m,,,8.46738 kcal/hr·kg,0.0,Asia/Seoul,84.326 degF,7400 %,,,,2023-08-13,2023,Sunday,5.815447185641919,8,8.91633925040563,10:08:37,10:17:32
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-13 10:25:57 +0000,2023-08-13 11:14:35 +0000,Tennis,2326.837047934532,sec,237.953 kcal,1243.37 m,,,6.96496 kcal/hr·kg,0.0,Asia/Seoul,84.488 degF,7200 %,,,,2023-08-13,2023,Sunday,6.1358744535520655,8,38.78061746557554,10:25:57,11:14:35
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-14 12:32:14 +0000,2023-08-14 13:10:00 +0000,Tennis,2265.820482969284,sec,282.934 kcal,1399.69 m,,,10.2952 kcal/hr·kg,0.0,Asia/Seoul,80.24 degF,8000 %,,,,2023-08-14,2023,Monday,7.492226382274316,8,37.76367471615473,12:32:14,13:10:00
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-19 12:35:19 +0000,2023-08-19 13:17:23 +0000,Tennis,2294.1149089336395,sec,266.441 kcal,1477.45 m,,,9.07432 kcal/hr·kg,0.0,Asia/Seoul,80.744 degF,7600 %,,,,2023-08-19,2023,Saturday,6.968465240231098,8,38.23524848222733,12:35:19,13:17:23
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-26 07:24:12 +0000,2023-08-26 08:50:38 +0000,Tennis,5185.35659301281,sec,363.662 kcal,1488.1 m,,,5.35804 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-08-26,2023,Saturday,4.207949754005683,8,86.42260988354683,07:24:12,08:50:38
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-29 12:43:20 +0000,2023-08-29 13:20:15 +0000,Tennis,2185.4080539941788,sec,221.626 kcal,1562.2 m,,,8.66066 kcal/hr·kg,0.0,Asia/Seoul,72.698 degF,8900 %,,,,2023-08-29,2023,Tuesday,6.084703483954224,8,36.42346756656965,12:43:20,13:20:15
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-31 22:57:48 +0000,2023-08-31 23:43:09 +0000,Tennis,2329.155042886734,sec,228.731 kcal,1019.21 m,,,8.32983 kcal/hr·kg,0.0,Asia/Seoul,69.818 degF,8500 %,,,,2023-08-31,2023,Thursday,5.8922054338601555,8,38.8192507147789,22:57:48,23:43:09
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-09-10 22:56:08 +0000,2023-09-10 23:29:46 +0000,Tennis,2018.3672460317607,sec,161.028 kcal,707.83 m,,,6.45983 kcal/hr·kg,0.0,Asia/Seoul,74.12 degF,8000 %,,,,2023-09-10,2023,Sunday,4.786879106860004,9,33.63945410052934,22:56:08,23:29:46
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-09-24 23:04:02 +0000,2023-09-24 23:32:11 +0000,Tennis,1689.6999679803848,sec,169.019 kcal,778.894 m,,,8.52889 kcal/hr·kg,0.0,Asia/Seoul,65.3 degF,7500 %,,,,2023-09-24,2023,Sunday,6.001740067570224,9,28.161666133006413,23:04:02,23:32:11
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-10-29 23:04:39 +0000,2023-10-29 23:33:19 +0000,Tennis,1719.998726963997,sec,112.12 kcal,534.237 m,,,5.32054 kcal/hr·kg,0.0,Asia/Seoul,48.056 degF,8800 %,,,,2023-10-29,2023,Sunday,3.9111656854969374,10,28.666645449399947,23:04:39,23:33:19
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-10-31 04:26:05 +0000,2023-10-31 04:59:53 +0000,Tennis,2027.5536400079727,sec,92.126 kcal,1753.27 m,,,3.74417 kcal/hr·kg,0.0,Asia/Seoul,67.226 degF,5800 %,,,,2023-10-31,2023,Tuesday,2.7262213393172003,10,33.792560666799545,04:26:05,04:59:53
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-11-19 01:57:04 +0000,2023-11-19 03:11:20 +0000,Tennis,4455.999891996384,sec,349.419 kcal,1293.74 m,,,6.52693 kcal/hr·kg,0.0,Asia/Seoul,46.724 degF,7400 %,,,,2023-11-19,2023,Sunday,4.704923812421182,11,74.26666486660639,01:57:04,03:11:20
